id,source,best_known,gap_distance
codetables-gf5-90-6,codetables-nonbinary-linear-codes,66,2
codetables-gf5-91-6,codetables-nonbinary-linear-codes,67,2
codetables-gf5-92-6,codetables-nonbinary-linear-codes,68,2
codetables-gf5-93-5,codetables-nonbinary-linear-codes,70,2
codetables-gf5-93-6,codetables-nonbinary-linear-codes,69,2
codetables-gf5-94-5,codetables-nonbinary-linear-codes,71,2
codetables-gf5-95-5,codetables-nonbinary-linear-codes,72,2
codetables-gf5-95-6,codetables-nonbinary-linear-codes,70,2
codetables-gf5-95-7,codetables-nonbinary-linear-codes,69,2
codetables-gf5-96-5,codetables-nonbinary-linear-codes,73,2
codetables-gf5-96-6,codetables-nonbinary-linear-codes,71,2
codetables-gf5-96-7,codetables-nonbinary-linear-codes,70,2
codetables-gf5-97-6,codetables-nonbinary-linear-codes,72,2
codetables-gf5-97-7,codetables-nonbinary-linear-codes,71,2
codetables-gf5-98-6,codetables-nonbinary-linear-codes,73,2
codetables-gf5-98-7,codetables-nonbinary-linear-codes,72,2
codetables-gf5-99-5,codetables-nonbinary-linear-codes,75,2
codetables-gf5-99-7,codetables-nonbinary-linear-codes,73,2
codetables-gf7-100-5,codetables-nonbinary-linear-codes,81,2
codetables-gf7-23-7,codetables-nonbinary-linear-codes,13,2
codetables-gf7-24-7,codetables-nonbinary-linear-codes,14,2
codetables-gf7-25-6,codetables-nonbinary-linear-codes,16,2
codetables-gf7-25-7,codetables-nonbinary-linear-codes,15,2
codetables-gf7-26-7,codetables-nonbinary-linear-codes,16,2
codetables-gf7-29-6,codetables-nonbinary-linear-codes,19,2
codetables-gf7-30-6,codetables-nonbinary-linear-codes,20,2
codetables-gf7-30-7,codetables-nonbinary-linear-codes,19,2
codetables-gf7-31-6,codetables-nonbinary-linear-codes,21,2
codetables-gf7-31-7,codetables-nonbinary-linear-codes,19,2
codetables-gf7-32-7,codetables-nonbinary-linear-codes,20,2
codetables-gf7-33-7,codetables-nonbinary-linear-codes,21,2
codetables-gf7-34-6,codetables-nonbinary-linear-codes,23,2
codetables-gf7-34-7,codetables-nonbinary-linear-codes,22,2
codetables-gf7-35-6,codetables-nonbinary-linear-codes,24,2
codetables-gf7-35-7,codetables-nonbinary-linear-codes,23,2
codetables-gf7-36-6,codetables-nonbinary-linear-codes,25,2
codetables-gf7-36-7,codetables-nonbinary-linear-codes,24,2
codetables-gf7-37-6,codetables-nonbinary-linear-codes,26,2
codetables-gf7-39-6,codetables-nonbinary-linear-codes,27,2
codetables-gf7-39-7,codetables-nonbinary-linear-codes,26,2
codetables-gf7-40-6,codetables-nonbinary-linear-codes,28,2
codetables-gf7-40-7,codetables-nonbinary-linear-codes,27,2
codetables-gf7-41-6,codetables-nonbinary-linear-codes,29,2
codetables-gf7-41-7,codetables-nonbinary-linear-codes,28,2
codetables-gf7-42-6,codetables-nonbinary-linear-codes,30,2
codetables-gf7-42-7,codetables-nonbinary-linear-codes,29,2
codetables-gf7-43-5,codetables-nonbinary-linear-codes,32,2
codetables-gf7-43-6,codetables-nonbinary-linear-codes,31,2
codetables-gf7-43-7,codetables-nonbinary-linear-codes,30,2
codetables-gf7-44-5,codetables-nonbinary-linear-codes,33,2
codetables-gf7-46-6,codetables-nonbinary-linear-codes,33,2
codetables-gf7-47-6,codetables-nonbinary-linear-codes,34,2
codetables-gf7-47-7,codetables-nonbinary-linear-codes,33,2
codetables-gf7-48-6,codetables-nonbinary-linear-codes,35,2
codetables-gf7-48-7,codetables-nonbinary-linear-codes,34,2
codetables-gf7-49-5,codetables-nonbinary-linear-codes,37,2
codetables-gf7-49-6,codetables-nonbinary-linear-codes,36,2
codetables-gf7-50-5,codetables-nonbinary-linear-codes,38,2
codetables-gf7-50-6,codetables-nonbinary-linear-codes,37,2
codetables-gf7-51-5,codetables-nonbinary-linear-codes,39,2
codetables-gf7-52-5,codetables-nonbinary-linear-codes,40,2
codetables-gf7-54-6,codetables-nonbinary-linear-codes,40,2
codetables-gf7-55-5,codetables-nonbinary-linear-codes,42,2
codetables-gf7-55-6,codetables-nonbinary-linear-codes,41,2
codetables-gf7-56-5,codetables-nonbinary-linear-codes,43,2
codetables-gf7-56-6,codetables-nonbinary-linear-codes,42,2
codetables-gf7-57-5,codetables-nonbinary-linear-codes,44,2
codetables-gf7-58-5,codetables-nonbinary-linear-codes,45,2
codetables-gf7-59-5,codetables-nonbinary-linear-codes,46,2
codetables-gf7-61-5,codetables-nonbinary-linear-codes,47,2
codetables-gf7-62-5,codetables-nonbinary-linear-codes,48,2
codetables-gf7-63-5,codetables-nonbinary-linear-codes,49,2
codetables-gf7-64-5,codetables-nonbinary-linear-codes,50,2
codetables-gf7-65-5,codetables-nonbinary-linear-codes,51,2
codetables-gf7-66-5,codetables-nonbinary-linear-codes,52,2
codetables-gf7-67-5,codetables-nonbinary-linear-codes,52,2
codetables-gf7-68-5,codetables-nonbinary-linear-codes,53,2
codetables-gf7-69-5,codetables-nonbinary-linear-codes,54,2
codetables-gf7-70-5,codetables-nonbinary-linear-codes,55,2
codetables-gf7-71-5,codetables-nonbinary-linear-codes,56,2
codetables-gf7-71-6,codetables-nonbinary-linear-codes,54,2
codetables-gf7-72-5,codetables-nonbinary-linear-codes,57,2
codetables-gf7-72-6,codetables-nonbinary-linear-codes,55,2
codetables-gf7-74-5,codetables-nonbinary-linear-codes,58,2
codetables-gf7-75-5,codetables-nonbinary-linear-codes,59,2
codetables-gf7-76-5,codetables-nonbinary-linear-codes,60,2
codetables-gf7-77-5,codetables-nonbinary-linear-codes,61,2
codetables-gf7-78-5,codetables-nonbinary-linear-codes,62,2
codetables-gf7-79-5,codetables-nonbinary-linear-codes,63,2
codetables-gf7-81-5,codetables-nonbinary-linear-codes,64,2
codetables-gf7-82-5,codetables-nonbinary-linear-codes,65,2
codetables-gf7-83-5,codetables-nonbinary-linear-codes,66,2
codetables-gf7-84-5,codetables-nonbinary-linear-codes,67,2
codetables-gf7-85-5,codetables-nonbinary-linear-codes,68,2
codetables-gf7-86-5,codetables-nonbinary-linear-codes,68,2
codetables-gf7-87-5,codetables-nonbinary-linear-codes,69,2
codetables-gf7-88-5,codetables-nonbinary-linear-codes,70,2
codetables-gf7-89-5,codetables-nonbinary-linear-codes,71,2
codetables-gf7-90-5,codetables-nonbinary-linear-codes,72,2
codetables-gf7-91-5,codetables-nonbinary-linear-codes,73,2
codetables-gf7-94-5,codetables-nonbinary-linear-codes,75,2
codetables-gf7-95-5,codetables-nonbinary-linear-codes,76,2
codetables-gf7-96-5,codetables-nonbinary-linear-codes,77,2
codetables-gf7-97-5,codetables-nonbinary-linear-codes,78,2
codetables-gf7-98-5,codetables-nonbinary-linear-codes,79,2
codetables-gf7-99-5,codetables-nonbinary-linear-codes,80,2
codetables-gf8-102-5,codetables-nonbinary-linear-codes,84,2
codetables-gf8-114-5,codetables-nonbinary-linear-codes,94,2
codetables-gf8-115-5,codetables-nonbinary-linear-codes,95,2
codetables-gf8-115-6,codetables-nonbinary-linear-codes,94,2
codetables-gf8-116-5,codetables-nonbinary-linear-codes,96,2
codetables-gf8-116-6,codetables-nonbinary-linear-codes,95,2
codetables-gf8-117-5,codetables-nonbinary-linear-codes,97,2
codetables-gf8-117-6,codetables-nonbinary-linear-codes,96,2
codetables-gf8-118-5,codetables-nonbinary-linear-codes,98,2
codetables-gf8-119-5,codetables-nonbinary-linear-codes,99,2
codetables-gf8-120-5,codetables-nonbinary-linear-codes,100,2
codetables-gf8-123-5,codetables-nonbinary-linear-codes,102,2
codetables-gf8-124-5,codetables-nonbinary-linear-codes,103,2
codetables-gf8-125-5,codetables-nonbinary-linear-codes,104,2
codetables-gf8-26-6,codetables-nonbinary-linear-codes,17,2
codetables-gf8-27-5,codetables-nonbinary-linear-codes,19,2
codetables-gf8-27-6,codetables-nonbinary-linear-codes,18,2
codetables-gf8-28-6,codetables-nonbinary-linear-codes,19,2
codetables-gf8-31-6,codetables-nonbinary-linear-codes,21,2
codetables-gf8-32-6,codetables-nonbinary-linear-codes,22,2
codetables-gf8-33-5,codetables-nonbinary-linear-codes,24,2
codetables-gf8-33-6,codetables-nonbinary-linear-codes,23,2
codetables-gf8-34-5,codetables-nonbinary-linear-codes,25,2
codetables-gf8-34-6,codetables-nonbinary-linear-codes,24,2
codetables-gf8-35-5,codetables-nonbinary-linear-codes,26,2
codetables-gf8-35-6,codetables-nonbinary-linear-codes,25,2
codetables-gf8-36-6,codetables-nonbinary-linear-codes,26,2
codetables-gf8-39-5,codetables-nonbinary-linear-codes,29,2
codetables-gf8-39-6,codetables-nonbinary-linear-codes,28,2
codetables-gf8-40-5,codetables-nonbinary-linear-codes,30,2
codetables-gf8-40-6,codetables-nonbinary-linear-codes,29,2
codetables-gf8-41-6,codetables-nonbinary-linear-codes,30,2
codetables-gf8-42-6,codetables-nonbinary-linear-codes,30,2
codetables-gf8-43-6,codetables-nonbinary-linear-codes,31,2
codetables-gf8-44-6,codetables-nonbinary-linear-codes,32,2
codetables-gf8-45-6,codetables-nonbinary-linear-codes,33,2
codetables-gf8-46-6,codetables-nonbinary-linear-codes,34,2
codetables-gf8-47-6,codetables-nonbinary-linear-codes,35,2
codetables-gf8-48-6,codetables-nonbinary-linear-codes,36,2
codetables-gf8-49-5,codetables-nonbinary-linear-codes,38,2
codetables-gf8-51-6,codetables-nonbinary-linear-codes,38,2
codetables-gf8-52-6,codetables-nonbinary-linear-codes,39,2
codetables-gf8-53-6,codetables-nonbinary-linear-codes,40,2
codetables-gf8-54-5,codetables-nonbinary-linear-codes,42,2
codetables-gf8-54-6,codetables-nonbinary-linear-codes,41,2
codetables-gf8-55-5,codetables-nonbinary-linear-codes,43,2
codetables-gf8-55-6,codetables-nonbinary-linear-codes,42,2
codetables-gf8-56-5,codetables-nonbinary-linear-codes,44,2
codetables-gf8-56-6,codetables-nonbinary-linear-codes,43,2
codetables-gf8-57-5,codetables-nonbinary-linear-codes,45,2
codetables-gf8-57-6,codetables-nonbinary-linear-codes,44,2
codetables-gf8-58-5,codetables-nonbinary-linear-codes,46,2
codetables-gf8-60-6,codetables-nonbinary-linear-codes,46,2
codetables-gf8-61-5,codetables-nonbinary-linear-codes,48,2
codetables-gf8-61-6,codetables-nonbinary-linear-codes,47,2
codetables-gf8-62-5,codetables-nonbinary-linear-codes,49,2
codetables-gf8-62-6,codetables-nonbinary-linear-codes,48,2
codetables-gf8-63-5,codetables-nonbinary-linear-codes,50,2
codetables-gf8-63-6,codetables-nonbinary-linear-codes,49,2
codetables-gf8-64-5,codetables-nonbinary-linear-codes,51,2
codetables-gf8-64-6,codetables-nonbinary-linear-codes,50,2
codetables-gf8-65-5,codetables-nonbinary-linear-codes,52,2
codetables-gf8-65-6,codetables-nonbinary-linear-codes,51,2
codetables-gf8-66-5,codetables-nonbinary-linear-codes,53,2
codetables-gf8-66-6,codetables-nonbinary-linear-codes,52,2
codetables-gf8-67-5,codetables-nonbinary-linear-codes,54,2
codetables-gf8-69-6,codetables-nonbinary-linear-codes,54,2
codetables-gf8-70-5,codetables-nonbinary-linear-codes,56,2
codetables-gf8-70-6,codetables-nonbinary-linear-codes,55,2
codetables-gf8-71-5,codetables-nonbinary-linear-codes,57,2
codetables-gf8-71-6,codetables-nonbinary-linear-codes,56,2
codetables-gf8-72-5,codetables-nonbinary-linear-codes,58,2
codetables-gf8-72-6,codetables-nonbinary-linear-codes,57,2
codetables-gf8-73-5,codetables-nonbinary-linear-codes,59,2
codetables-gf8-73-6,codetables-nonbinary-linear-codes,58,2
codetables-gf8-74-5,codetables-nonbinary-linear-codes,60,2
codetables-gf8-77-5,codetables-nonbinary-linear-codes,62,2
codetables-gf8-78-5,codetables-nonbinary-linear-codes,63,2
codetables-gf8-79-5,codetables-nonbinary-linear-codes,64,2
codetables-gf8-80-5,codetables-nonbinary-linear-codes,65,2
codetables-gf8-81-5,codetables-nonbinary-linear-codes,66,2
codetables-gf8-86-5,codetables-nonbinary-linear-codes,70,2
codetables-gf8-87-5,codetables-nonbinary-linear-codes,71,2
codetables-gf8-88-5,codetables-nonbinary-linear-codes,72,2
codetables-gf8-89-5,codetables-nonbinary-linear-codes,73,2
codetables-gf8-90-5,codetables-nonbinary-linear-codes,74,2
codetables-gf8-94-5,codetables-nonbinary-linear-codes,77,2
codetables-gf8-95-5,codetables-nonbinary-linear-codes,78,2
codetables-gf9-103-4,codetables-nonbinary-linear-codes,88,2
codetables-gf9-110-4,codetables-nonbinary-linear-codes,94,2
codetables-gf9-111-4,codetables-nonbinary-linear-codes,95,2
codetables-gf9-112-4,codetables-nonbinary-linear-codes,96,2
codetables-gf9-113-4,codetables-nonbinary-linear-codes,97,2
codetables-gf9-119-4,codetables-nonbinary-linear-codes,102,2
codetables-gf9-120-4,codetables-nonbinary-linear-codes,103,2
codetables-gf9-121-4,codetables-nonbinary-linear-codes,104,2
codetables-gf9-122-4,codetables-nonbinary-linear-codes,105,2
codetables-gf9-123-4,codetables-nonbinary-linear-codes,106,2
codetables-gf9-126-4,codetables-nonbinary-linear-codes,108,2
codetables-gf9-126-5,codetables-nonbinary-linear-codes,106,2
codetables-gf9-127-4,codetables-nonbinary-linear-codes,109,2
codetables-gf9-127-5,codetables-nonbinary-linear-codes,107,2
codetables-gf9-128-4,codetables-nonbinary-linear-codes,110,2
codetables-gf9-129-4,codetables-nonbinary-linear-codes,111,2
codetables-gf9-130-4,codetables-nonbinary-linear-codes,112,2
codetables-gf9-29-5,codetables-nonbinary-linear-codes,21,2
codetables-gf9-29-6,codetables-nonbinary-linear-codes,20,2
codetables-gf9-30-5,codetables-nonbinary-linear-codes,22,2
codetables-gf9-30-6,codetables-nonbinary-linear-codes,21,2
codetables-gf9-31-5,codetables-nonbinary-linear-codes,23,2
codetables-gf9-32-5,codetables-nonbinary-linear-codes,24,2
codetables-gf9-33-5,codetables-nonbinary-linear-codes,25,2
codetables-gf9-35-5,codetables-nonbinary-linear-codes,26,2
codetables-gf9-35-6,codetables-nonbinary-linear-codes,25,2
codetables-gf9-36-5,codetables-nonbinary-linear-codes,27,2
codetables-gf9-36-6,codetables-nonbinary-linear-codes,26,2
codetables-gf9-37-5,codetables-nonbinary-linear-codes,28,2
codetables-gf9-37-6,codetables-nonbinary-linear-codes,27,2
codetables-gf9-38-5,codetables-nonbinary-linear-codes,29,2
codetables-gf9-39-5,codetables-nonbinary-linear-codes,30,2
codetables-gf9-41-6,codetables-nonbinary-linear-codes,30,2
codetables-gf9-42-5,codetables-nonbinary-linear-codes,32,2
codetables-gf9-42-6,codetables-nonbinary-linear-codes,31,2
codetables-gf9-43-5,codetables-nonbinary-linear-codes,33,2
codetables-gf9-43-6,codetables-nonbinary-linear-codes,32,2
codetables-gf9-44-5,codetables-nonbinary-linear-codes,34,2
codetables-gf9-46-6,codetables-nonbinary-linear-codes,34,2
codetables-gf9-47-6,codetables-nonbinary-linear-codes,35,2
codetables-gf9-48-6,codetables-nonbinary-linear-codes,36,2
codetables-gf9-49-4,codetables-nonbinary-linear-codes,40,2
codetables-gf9-49-5,codetables-nonbinary-linear-codes,38,2
codetables-gf9-49-6,codetables-nonbinary-linear-codes,37,2
codetables-gf9-50-5,codetables-nonbinary-linear-codes,39,2
codetables-gf9-51-5,codetables-nonbinary-linear-codes,40,2
codetables-gf9-52-5,codetables-nonbinary-linear-codes,41,2
codetables-gf9-53-5,codetables-nonbinary-linear-codes,42,2
codetables-gf9-54-5,codetables-nonbinary-linear-codes,43,2
codetables-gf9-56-6,codetables-nonbinary-linear-codes,43,2
codetables-gf9-57-5,codetables-nonbinary-linear-codes,45,2
codetables-gf9-58-5,codetables-nonbinary-linear-codes,46,2
codetables-gf9-59-4,codetables-nonbinary-linear-codes,49,2
codetables-gf9-59-5,codetables-nonbinary-linear-codes,47,2
codetables-gf9-60-4,codetables-nonbinary-linear-codes,50,2
codetables-gf9-60-5,codetables-nonbinary-linear-codes,48,2
codetables-gf9-61-4,codetables-nonbinary-linear-codes,51,2
codetables-gf9-61-5,codetables-nonbinary-linear-codes,49,2
codetables-gf9-62-4,codetables-nonbinary-linear-codes,52,2
codetables-gf9-62-5,codetables-nonbinary-linear-codes,50,2
codetables-gf9-63-5,codetables-nonbinary-linear-codes,51,2
codetables-gf9-65-5,codetables-nonbinary-linear-codes,52,2
codetables-gf9-66-5,codetables-nonbinary-linear-codes,53,2
codetables-gf9-67-5,codetables-nonbinary-linear-codes,54,2
codetables-gf9-68-5,codetables-nonbinary-linear-codes,55,2
codetables-gf9-69-5,codetables-nonbinary-linear-codes,56,2
codetables-gf9-70-5,codetables-nonbinary-linear-codes,57,2
codetables-gf9-71-5,codetables-nonbinary-linear-codes,58,2
codetables-gf9-75-5,codetables-nonbinary-linear-codes,61,2
codetables-gf9-76-5,codetables-nonbinary-linear-codes,62,2
codetables-gf9-77-5,codetables-nonbinary-linear-codes,63,2
codetables-gf9-78-5,codetables-nonbinary-linear-codes,64,2
codetables-gf9-85-5,codetables-nonbinary-linear-codes,70,2
codetables-gf9-86-5,codetables-nonbinary-linear-codes,71,2
codetables-gf3-100-9,codetables-nonbinary-linear-codes,58,3
codetables-gf3-101-8,codetables-nonbinary-linear-codes,60,3
codetables-gf3-101-9,codetables-nonbinary-linear-codes,59,3
codetables-gf3-102-9,codetables-nonbinary-linear-codes,60,3
codetables-gf3-103-9,codetables-nonbinary-linear-codes,60,3
codetables-gf3-105-8,codetables-nonbinary-linear-codes,63,3
codetables-gf3-106-8,codetables-nonbinary-linear-codes,63,3
codetables-gf3-107-8,codetables-nonbinary-linear-codes,64,3
codetables-gf3-107-9,codetables-nonbinary-linear-codes,63,3
codetables-gf3-108-8,codetables-nonbinary-linear-codes,65,3
codetables-gf3-110-8,codetables-nonbinary-linear-codes,66,3
codetables-gf3-112-8,codetables-nonbinary-linear-codes,67,3
codetables-gf3-112-9,codetables-nonbinary-linear-codes,66,3
codetables-gf3-113-8,codetables-nonbinary-linear-codes,68,3
codetables-gf3-114-8,codetables-nonbinary-linear-codes,69,3
codetables-gf3-115-8,codetables-nonbinary-linear-codes,69,3
codetables-gf3-116-8,codetables-nonbinary-linear-codes,70,3
codetables-gf3-117-8,codetables-nonbinary-linear-codes,71,3
codetables-gf3-117-9,codetables-nonbinary-linear-codes,69,3
codetables-gf3-118-10,codetables-nonbinary-linear-codes,69,3
codetables-gf3-118-9,codetables-nonbinary-linear-codes,70,3
codetables-gf3-119-10,codetables-nonbinary-linear-codes,70,3
codetables-gf3-119-8,codetables-nonbinary-linear-codes,72,3
codetables-gf3-119-9,codetables-nonbinary-linear-codes,71,3
codetables-gf3-120-10,codetables-nonbinary-linear-codes,71,3
codetables-gf3-121-8,codetables-nonbinary-linear-codes,73,3
codetables-gf3-121-9,codetables-nonbinary-linear-codes,72,3
codetables-gf3-122-10,codetables-nonbinary-linear-codes,72,3
codetables-gf3-122-8,codetables-nonbinary-linear-codes,74,3
codetables-gf3-123-8,codetables-nonbinary-linear-codes,75,3
codetables-gf3-124-8,codetables-nonbinary-linear-codes,75,3
codetables-gf3-127-8,codetables-nonbinary-linear-codes,77,3
codetables-gf3-128-8,codetables-nonbinary-linear-codes,78,3
codetables-gf3-129-8,codetables-nonbinary-linear-codes,78,3
codetables-gf3-130-7,codetables-nonbinary-linear-codes,81,3
codetables-gf3-130-8,codetables-nonbinary-linear-codes,79,3
codetables-gf3-130-9,codetables-nonbinary-linear-codes,78,3
codetables-gf3-131-8,codetables-nonbinary-linear-codes,80,3
codetables-gf3-132-8,codetables-nonbinary-linear-codes,81,3
codetables-gf3-133-8,codetables-nonbinary-linear-codes,81,3
codetables-gf3-133-9,codetables-nonbinary-linear-codes,80,3
codetables-gf3-134-8,codetables-nonbinary-linear-codes,82,3
codetables-gf3-134-9,codetables-nonbinary-linear-codes,81,3
codetables-gf3-135-8,codetables-nonbinary-linear-codes,83,3
codetables-gf3-135-9,codetables-nonbinary-linear-codes,81,3
codetables-gf3-137-8,codetables-nonbinary-linear-codes,84,3
codetables-gf3-138-8,codetables-nonbinary-linear-codes,85,3
codetables-gf3-141-8,codetables-nonbinary-linear-codes,87,3
codetables-gf3-146-8,codetables-nonbinary-linear-codes,90,3
codetables-gf3-147-8,codetables-nonbinary-linear-codes,90,3
